;denominador;numerador;Frequência;P-value;Qtd_1_Denom;Qtd_0_Demon;D0N0;D0N1;D1N0;D1N1
8806;X6;RMDQ21_v1;0.25;0.793651839738159;12;170;133;37;9;3
8807;Livrar_costas;RMDQ21_v1;0.280373831775701;0.186416370187659;107;16;14;2;77;30
8808;Livrar_perna;RMDQ21_v1;0.142857142857143;0.287895495678225;14;109;79;30;12;2
8809;Livrar_perda_sens;RMDQ21_v1;0;0.397814837807423;2;121;89;32;2;0
8810;D1;RMDQ21_v1;0;0.609921533119359;1;116;92;24;1;0
8811;D15;RMDQ21_v1;0.142857142857143;0.673904727525455;7;110;87;23;6;1
8812;D16;RMDQ21_v1;0.35;0.0780427272903602;20;97;80;17;13;7
8813;D17;RMDQ21_v1;0;0.245640976946185;5;112;88;24;5;0
8814;D18;RMDQ21_v1;0.384615384615385;0.0891521205222315;13;104;85;19;8;5
8815;D19;RMDQ21_v1;0.333333333333333;0.42460565910448;6;111;89;22;4;2
8816;D2;RMDQ21_v1;0.375;0.217658768652099;8;109;88;21;5;3
8817;D20;RMDQ21_v1;0.285714285714286;0.586057318067706;7;110;88;22;5;2
8818;D21;RMDQ21_v1;0.285714285714286;0.586057318067706;7;110;88;22;5;2
8819;D22;RMDQ21_v1;1;0.0480451702617448;1;116;93;23;0;1
8820;D23;RMDQ21_v1;0.5;0.297563754888929;2;115;92;23;1;1
8821;D24;RMDQ21_v1;0.0833333333333333;0.0974405496966806;24;93;71;22;22;2
8822;D25;RMDQ21_v1;0.333333333333333;0.577448469865294;3;114;91;23;2;1
8823;D26;RMDQ21_v1;0.5;0.297563754888929;2;115;92;23;1;1
8824;D27;RMDQ21_v1;0.75;0.00603078542094925;4;113;92;21;1;3
8825;D28;RMDQ21_v1;0.6;0.0254219862501702;5;112;91;21;2;3
8826;D29;RMDQ21_v1;0.261904761904762;0.255063039636742;42;75;62;13;31;11
8827;D3;RMDQ21_v1;0.5;0.297563754888929;2;115;92;23;1;1
8828;D30;RMDQ21_v1;0.262295081967213;0.109985422370149;61;56;48;8;45;16
8829;D31;RMDQ21_v1;0.176470588235294;0.751610571829307;17;100;79;21;14;3
8830;D32;RMDQ21_v1;0.27027027027027;0.235337191916833;37;80;66;14;27;10
8831;D33;RMDQ21_v1;0.0833333333333333;0.27004794320233;12;105;82;23;11;1
8832;D34;RMDQ21_v1;0.5;0.297563754888929;2;115;92;23;1;1
8833;D35;RMDQ21_v1;1;0.0480451702617448;1;116;93;23;0;1
8834;D36;RMDQ21_v1;0;0.165701567692758;7;110;86;24;7;0
8835;D37;RMDQ21_v1;0.333333333333333;0.108220628258227;21;96;79;17;14;7
8836;D38;RMDQ21_v1;0;0.372722708820125;3;114;90;24;3;0
8837;D39;RMDQ21_v1;0.357142857142857;0.133282392746746;14;103;84;19;9;5
8838;D4;RMDQ21_v1;0.666666666666667;0.0448972277463963;3;114;92;22;1;2
8839;D40;RMDQ21_v1;0;0.245640976946185;5;112;88;24;5;0
8840;D41;RMDQ21_v1;0.285714285714286;0.586057318067706;7;110;88;22;5;2
8841;D42;RMDQ21_v1;0.5;0.297563754888929;2;115;92;23;1;1
8842;D43;RMDQ21_v1;1;0.00498524702997903;2;115;93;22;0;2
8843;D44;RMDQ21_v1;0.216216216216216;0.839920415549318;37;80;64;16;29;8
8844;D45;RMDQ21_v1;0.0833333333333333;0.27004794320233;12;105;82;23;11;1
8845;D46;RMDQ21_v1;0.243243243243243;0.487457244032155;37;80;65;15;28;9
8846;D47;RMDQ21_v1;0.166666666666667;0.727614382819134;12;105;83;22;10;2
8847;D48;RMDQ21_v1;0.230769230769231;0.71351373126343;26;91;73;18;20;6
8848;D49;RMDQ21_v1;0.0769230769230769;0.224669361614885;13;104;81;23;12;1
8849;D5;RMDQ21_v1;0.333333333333333;0.577448469865294;3;114;91;23;2;1
8850;D50;RMDQ21_v1;0;0.609921533119359;1;116;92;24;1;0
8851;D51;RMDQ21_v1;1;0.0480451702617448;1;116;93;23;0;1
8852;D52;RMDQ21_v1;0;0.609921533119359;1;116;92;24;1;0
8853;D53;RMDQ21_v1;1;0.0480451702617448;1;116;93;23;0;1
8854;D9;RMDQ21_v1;1;0.0480451702617448;1;116;93;23;0;1
8855;RMDQ1_v1;RMDQ21_v1;0.482352941176471;4,91E+01;85;134;127;7;44;41
8856;RMDQ2_v1;RMDQ21_v1;0.488888888888889;6,17E-01;90;129;125;4;46;44
8857;RMDQ3_v1;RMDQ21_v1;0.518987341772152;6,16E-02;79;141;134;7;38;41
8858;RMDQ4_v1;RMDQ21_v1;0.407407407407407;0.000106233965949975;54;166;140;26;32;22
8859;RMDQ5_v1;RMDQ21_v1;0.583333333333333;5,88E-06;72;148;142;6;30;42
8860;RMDQ6_v1;RMDQ21_v1;0.625;1,37E-03;56;164;151;13;21;35
8861;RMDQ7_v1;RMDQ21_v1;0.846153846153846;1,21E-11;39;181;166;15;6;33
8862;RMDQ8_v1;RMDQ21_v1;0.875;4,60E+08;8;212;171;41;1;7
8863;RMDQ9_v1;RMDQ21_v1;0.970588235294118;7,15E-17;34;186;171;15;1;33
8864;RMDQ10_v1;RMDQ21_v1;0.925;5,35E-20;40;180;169;11;3;37
8865;RMDQ11_v1;RMDQ21_v1;0.880952380952381;6,43E-17;42;178;167;11;5;37
8866;RMDQ12_v1;RMDQ21_v1;0.795454545454545;3,55E-11;44;176;163;13;9;35
8867;RMDQ13_v1;RMDQ21_v1;0.717391304347826;3,03E-06;46;174;159;15;13;33
8868;RMDQ14_v1;RMDQ21_v1;0.73469387755102;3,10E-09;49;171;159;12;13;36
8869;RMDQ15_v1;RMDQ21_v1;0.870967741935484;2,21E-07;31;189;168;21;4;27
8870;RMDQ16_v1;RMDQ21_v1;0.864864864864865;1,58E-11;37;183;167;16;5;32
8871;RMDQ17_v1;RMDQ21_v1;0.73469387755102;3,10E-09;49;171;159;12;13;36
8872;RMDQ18_v1;RMDQ21_v1;0.972222222222222;4,63E-20;36;184;171;13;1;35
8873;RMDQ19_v1;RMDQ21_v1;0.96875;9,94E-15;32;188;171;17;1;31
8874;RMDQ20_v1;RMDQ21_v1;0.921052631578947;8,89E-17;38;182;169;13;3;35
8875;RMDQ21_v1;RMDQ21_v1;1;9,04E-36;48;172;172;0;0;48
8876;RMDQ22_v1;RMDQ21_v1;0.894736842105263;1,22E-14;38;182;168;14;4;34
8877;RMDQ23_v1;RMDQ21_v1;0.918918918918919;1,10E-15;37;183;169;14;3;34
8878;RMDQ24_v1;RMDQ21_v1;1;2,67E-20;35;185;172;13;0;35
8879;DN4 - Queimação;RMDQ21_v1;0.18;0.572797507070615;100;109;86;23;82;18
8880;DN4 - Sensação de frio dolorosa;RMDQ21_v1;0.0638297872340425;0.00903458715153292;47;161;123;38;44;3
8881;DN4 - Choque elétrico;RMDQ21_v1;0.1;0.0305256876416991;60;152;117;35;54;6
8882;DN4 - Formigamento;RMDQ21_v1;0.107142857142857;0.0567648991387372;56;156;121;35;50;6
8883;DN4 - Alfinetada e agulhada;RMDQ21_v1;0.241935483870968;0.249970132636943;62;150;124;26;47;15
8884;DN4 - Adormecimento;RMDQ21_v1;0.305084745762712;0.0128918394971669;59;150;127;23;41;18
8885;DN4 - Coceira;RMDQ21_v1;0.272727272727273;0.493876500060901;11;201;163;38;8;3
8886;DH4 - Hipoestesia ao toque;RMDQ21_v1;0.571428571428571;0.0100175450852705;7;205;168;37;3;4
8887;DN4 - Hipoestesia a picada de agulha;RMDQ21_v1;0.571428571428571;0.0100175450852705;7;205;168;37;3;4
8888;DN4 - Escovação;RMDQ21_v1;0.666666666666667;0.00290522348282851;6;206;169;37;2;4
8889;Fuma;RMDQ22_v1;0.277777777777778;0.11335937634298;36;147;123;24;26;10
8890;Cirurgia_coluna;RMDQ22_v1;0.176470588235294;0.624891640611865;68;127;108;19;56;12
8891;Aposentado;RMDQ22_v1;0.242424242424242;0.259088984797628;33;150;126;24;25;8
8892;Desempregado;RMDQ22_v1;0.192307692307692;0.845510164180753;26;153;126;27;21;5
8893;Licenca_Medica;RMDQ22_v1;0.210526315789474;0.683732260466205;19;162;134;28;15;4
8894;Aposentado_Invalidez;RMDQ22_v1;0.5;0.0152623123117159;8;171;143;28;4;4
8895;Analg.e9.sicos;RMDQ22_v1;0.205673758865248;0.0462990106372058;141;57;52;5;112;29
8896;OutraDoenca;RMDQ22_v1;0.226666666666667;0.12619685298872;75;114;98;16;58;17
8897;Dor_costas;RMDQ22_v1;0.203252032520325;0.0821699604389636;123;67;60;7;98;25
8898;Dor_pernas;RMDQ22_v1;0.230769230769231;0.108258813232636;65;123;106;17;50;15
8899;Retornar_trabalho;RMDQ22_v1;0.315789473684211;0.0928309549108063;19;168;141;27;13;6
8900;Masc;RMDQ22_v1;0.181208053691275;0.629759193064311;149;71;60;11;122;27
8901;Fem;RMDQ22_v1;0.154929577464789;0.629759193064311;71;149;122;27;60;11
8902;Casado_Amasiado;RMDQ22_v1;0.197530864197531;0.611193575320539;81;101;84;17;65;16
8903;Solteiro;RMDQ22_v1;0.16;0.531993687594629;75;107;86;21;63;12
8904;Separado_Divorciado;RMDQ22_v1;0.142857142857143;0.787661959672211;7;175;143;32;6;1
8905;X4;RMDQ22_v1;0;0.411118020233273;3;179;146;33;3;0
8906;X5;RMDQ22_v1;0.25;0.718466846384741;4;178;146;32;3;1
8907;X6;RMDQ22_v1;0.25;0.522860349660526;12;170;140;30;9;3
8908;Livrar_costas;RMDQ22_v1;0.186915887850467;0.546677512023865;107;16;14;2;87;20
8909;Livrar_perna;RMDQ22_v1;0.142857142857143;0.708837555071883;14;109;89;20;12;2
8910;Livrar_perda_sens;RMDQ22_v1;0;0.505752825555412;2;121;99;22;2;0
8911;D1;RMDQ22_v1;0;0.648368667298824;1;116;96;20;1;0
8912;D15;RMDQ22_v1;0.142857142857143;0.838703911858419;7;110;91;19;6;1
8913;D16;RMDQ22_v1;0.3;0.0922146018040814;20;97;83;14;14;6
8914;D17;RMDQ22_v1;0;0.29938055120971;5;112;92;20;5;0
8915;D18;RMDQ22_v1;0.230769230769231;0.543334595440438;13;104;87;17;10;3
8916;D19;RMDQ22_v1;0.333333333333333;0.277999040548378;6;111;93;18;4;2
8917;D2;RMDQ22_v1;0.25;0.538283058858107;8;109;91;18;6;2
8918;D20;RMDQ22_v1;0.142857142857143;0.838703911858419;7;110;91;19;6;1
8919;D21;RMDQ22_v1;0.142857142857143;0.838703911858419;7;110;91;19;6;1
8920;D22;RMDQ22_v1;1;0.0269843768229582;1;116;97;19;0;1
8921;D23;RMDQ22_v1;0;0.517165263403425;2;115;95;20;2;0
8922;D24;RMDQ22_v1;0.0416666666666667;0.0591721923965132;24;93;74;19;23;1
8923;D25;RMDQ22_v1;0;0.425587509741219;3;114;94;20;3;0
8924;D26;RMDQ22_v1;0.5;0.212447592946906;2;115;96;19;1;1
8925;D27;RMDQ22_v1;0.5;0.0752615085065314;4;113;95;18;2;2
8926;D28;RMDQ22_v1;0.2;0.859964262675104;5;112;93;19;4;1
8927;D29;RMDQ22_v1;0.238095238095238;0.14875437441928;42;75;65;10;32;10
8928;D3;RMDQ22_v1;0.5;0.212447592946906;2;115;96;19;1;1
8929;D30;RMDQ22_v1;0.229508196721311;0.0790298022673549;61;56;50;6;47;14
8930;D31;RMDQ22_v1;0.176470588235294;0.947761616195463;17;100;83;17;14;3
8931;D32;RMDQ22_v1;0.243243243243243;0.157705102959809;37;80;69;11;28;9
8932;D33;RMDQ22_v1;0.0833333333333333;0.394788570407184;12;105;86;19;11;1
8933;D34;RMDQ22_v1;0.5;0.212447592946906;2;115;96;19;1;1
8934;D35;RMDQ22_v1;1;0.0269843768229582;1;116;97;19;0;1
8935;D36;RMDQ22_v1;0;0.215341871421237;7;110;90;20;7;0
8936;D37;RMDQ22_v1;0.285714285714286;0.122977375694485;21;96;82;14;15;6
8937;D38;RMDQ22_v1;0;0.425587509741219;3;114;94;20;3;0
8938;D39;RMDQ22_v1;0.285714285714286;0.224055629733022;14;103;87;16;10;4
8939;D4;RMDQ22_v1;0.666666666666667;0.0208539320778979;3;114;96;18;1;2
8940;D40;RMDQ22_v1;0;0.29938055120971;5;112;92;20;5;0
8941;D41;RMDQ22_v1;0.142857142857143;0.838703911858419;7;110;91;19;6;1
8942;D42;RMDQ22_v1;0.5;0.212447592946906;2;115;96;19;1;1
8943;D43;RMDQ22_v1;0.5;0.212447592946906;2;115;96;19;1;1
8944;D44;RMDQ22_v1;0.189189189189189;0.721396218577618;37;80;67;13;30;7
8945;D45;RMDQ22_v1;0.0833333333333333;0.394788570407184;12;105;86;19;11;1
8946;D46;RMDQ22_v1;0.216216216216216;0.376311582115925;37;80;68;12;29;8
8947;D47;RMDQ22_v1;0.166666666666667;0.966888916247175;12;105;87;18;10;2
8948;D48;RMDQ22_v1;0.192307692307692;0.742783600553943;26;91;76;15;21;5
8949;D49;RMDQ22_v1;0.0769230769230769;0.339537234605017;13;104;85;19;12;1
8950;D5;RMDQ22_v1;0.333333333333333;0.449093732608259;3;114;95;19;2;1
8951;D50;RMDQ22_v1;0;0.648368667298824;1;116;96;20;1;0
8952;D51;RMDQ22_v1;1;0.0269843768229582;1;116;97;19;0;1
8953;D52;RMDQ22_v1;0;0.648368667298824;1;116;96;20;1;0
8954;D53;RMDQ22_v1;0;0.648368667298824;1;116;96;20;1;0
8955;D9;RMDQ22_v1;1;0.0269843768229582;1;116;97;19;0;1
8956;RMDQ1_v1;RMDQ22_v1;0.341176470588235;1,05E+08;85;134;125;9;56;29
8957;RMDQ2_v1;RMDQ22_v1;0.333333333333333;1,06E+08;90;129;121;8;60;30
8958;RMDQ3_v1;RMDQ22_v1;0.468354430379747;3,86E-04;79;141;140;1;42;37
8959;RMDQ4_v1;RMDQ22_v1;0.277777777777778;0.0187244284221641;54;166;143;23;39;15
8960;RMDQ5_v1;RMDQ22_v1;0.527777777777778;2,55E-08;72;148;148;0;34;38
8961;RMDQ6_v1;RMDQ22_v1;0.678571428571429;4,20E-17;56;164;164;0;18;38
8962;RMDQ7_v1;RMDQ22_v1;0.82051282051282;3,97E-18;39;181;175;6;7;32
8963;RMDQ8_v1;RMDQ22_v1;0.875;8,66E+06;8;212;181;31;1;7
8964;RMDQ9_v1;RMDQ22_v1;0.941176470588235;5,02E-24;34;186;180;6;2;32
8965;RMDQ10_v1;RMDQ22_v1;0.85;5,28E-22;40;180;176;4;6;34
8966;RMDQ11_v1;RMDQ22_v1;0.80952380952381;6,70E-20;42;178;174;4;8;34
8967;RMDQ12_v1;RMDQ22_v1;0.772727272727273;5,48E-18;44;176;172;4;10;34
8968;RMDQ13_v1;RMDQ22_v1;0.695652173913043;5,08E-13;46;174;168;6;14;32
8969;RMDQ14_v1;RMDQ22_v1;0.673469387755102;7,16E-12;49;171;166;5;16;33
8970;RMDQ15_v1;RMDQ22_v1;0.870967741935484;1,31E-14;31;189;178;11;4;27
8971;RMDQ16_v1;RMDQ22_v1;0.837837837837838;8,45E-18;37;183;176;7;6;31
8972;RMDQ17_v1;RMDQ22_v1;0.673469387755102;7,16E-12;49;171;166;5;16;33
8973;RMDQ18_v1;RMDQ22_v1;0.916666666666667;3,86E-25;36;184;179;5;3;33
8974;RMDQ19_v1;RMDQ22_v1;0.96875;5,38E-24;32;188;181;7;1;31
8975;RMDQ20_v1;RMDQ22_v1;0.894736842105263;2,50E-24;38;182;178;4;4;34
8976;RMDQ21_v1;RMDQ22_v1;0.708333333333333;1,22E-14;48;172;168;4;14;34
8977;RMDQ22_v1;RMDQ22_v1;1;9,04E-36;38;182;182;0;0;38
8978;RMDQ23_v1;RMDQ22_v1;0.918918918918919;1,39E-25;37;183;179;4;3;34
8979;RMDQ24_v1;RMDQ22_v1;0.971428571428571;2,61E-28;35;185;181;4;1;34
8980;DN4 - Queimação;RMDQ22_v1;0.15;0.634277089981645;100;109;90;19;85;15
8981;DN4 - Sensação de frio dolorosa;RMDQ22_v1;0.148936170212766;0.759538847125162;47;161;134;27;40;7
8982;DN4 - Choque elétrico;RMDQ22_v1;0.15;0.795867384150781;60;152;127;25;51;9
8983;DN4 - Formigamento;RMDQ22_v1;0.107142857142857;0.205674311599173;56;156;128;28;50;6
8984;DN4 - Alfinetada e agulhada;RMDQ22_v1;0.241935483870968;0.0374779127996206;62;150;131;19;47;15
8985;DN4 - Adormecimento;RMDQ22_v1;0.288135593220339;0.00205611385737335;59;150;133;17;42;17
8986;DN4 - Coceira;RMDQ22_v1;0.272727272727273;0.297013826406587;11;201;170;31;8;3
8987;DH4 - Hipoestesia ao toque;RMDQ22_v1;0.571428571428571;0.00257951051202975;7;205;175;30;3;4
8988;DN4 - Hipoestesia a picada de agulha;RMDQ22_v1;0.571428571428571;0.00257951051202975;7;205;175;30;3;4
8989;DN4 - Escovação;RMDQ22_v1;0.666666666666667;0.000607086316376842;6;206;176;30;2;4
8990;Fuma;RMDQ23_v1;0.277777777777778;0.0897216220711249;36;147;124;23;26;10
8991;Cirurgia_coluna;RMDQ23_v1;0.191176470588235;0.290413173481526;68;127;110;17;55;13
8992;Aposentado;RMDQ23_v1;0.181818181818182;0.833606420633307;33;150;125;25;27;6
8993;Desempregado;RMDQ23_v1;0.230769230769231;0.401300991479518;26;153;128;25;20;6
8994;Licenca_Medica;RMDQ23_v1;0.210526315789474;0.631171563746075;19;162;135;27;15;4
8995;Aposentado_Invalidez;RMDQ23_v1;0.5;0.0124440481664514;8;171;144;27;4;4
8996;Analg.e9.sicos;RMDQ23_v1;0.212765957446809;0.0160030952767158;141;57;53;4;111;30
8997;OutraDoenca;RMDQ23_v1;0.213333333333333;0.255275141212203;75;114;97;17;59;16
8998;Dor_costas;RMDQ23_v1;0.211382113821138;0.0320359554146977;123;67;61;6;97;26
8999;Dor_pernas;RMDQ23_v1;0.215384615384615;0.230901271720972;65;123;105;18;51;14
9000;Retornar_trabalho;RMDQ23_v1;0.315789473684211;0.0928309549108063;19;168;141;27;13;6
9001;Masc;RMDQ23_v1;0.174496644295302;0.716775702121014;149;71;60;11;123;26
9002;Fem;RMDQ23_v1;0.154929577464789;0.716775702121014;71;149;123;26;60;11
9003;Casado_Amasiado;RMDQ23_v1;0.185185185185185;0.633057844463271;81;101;85;16;66;15
9004;Solteiro;RMDQ23_v1;0.16;0.756288717982329;75;107;88;19;63;12
9005;Separado_Divorciado;RMDQ23_v1;0;0.221508821782249;7;175;144;31;7;0
9006;X4;RMDQ23_v1;0;0.428746611205637;3;179;148;31;3;0
9007;X5;RMDQ23_v1;0.25;0.668212762738764;4;178;148;30;3;1
9008;X6;RMDQ23_v1;0.25;0.447477423437325;12;170;142;28;9;3
9009;Livrar_costas;RMDQ23_v1;0.205607476635514;0.447941658950252;107;16;14;2;85;22
9010;Livrar_perna;RMDQ23_v1;0.142857142857143;0.600141486098285;14;109;87;22;12;2
9011;Livrar_perda_sens;RMDQ23_v1;0;0.482653175722585;2;121;97;24;2;0
9012;D1;RMDQ23_v1;0;0.658337884368623;1;116;97;19;1;0
9013;D15;RMDQ23_v1;0.142857142857143;0.88507678924591;7;110;92;18;6;1
9014;D16;RMDQ23_v1;0.25;0.243334917175902;20;97;83;14;15;5
9015;D17;RMDQ23_v1;0;0.314265473296222;5;112;93;19;5;0
9016;D18;RMDQ23_v1;0.230769230769231;0.478322601755956;13;104;88;16;10;3
9017;D19;RMDQ23_v1;0.333333333333333;0.243778720817742;6;111;94;17;4;2
9018;D2;RMDQ23_v1;0.25;0.486379185682309;8;109;92;17;6;2
9019;D20;RMDQ23_v1;0.142857142857143;0.88507678924591;7;110;92;18;6;1
9020;D21;RMDQ23_v1;0.285714285714286;0.36156501382498;7;110;93;17;5;2
9021;D22;RMDQ23_v1;1;0.0225562523721356;1;116;98;18;0;1
9022;D23;RMDQ23_v1;0;0.529944138338696;2;115;96;19;2;0
9023;D24;RMDQ23_v1;0.0416666666666667;0.0720681410405464;24;93;75;18;23;1
9024;D25;RMDQ23_v1;0;0.439748411324023;3;114;95;19;3;0
9025;D26;RMDQ23_v1;0.5;0.191631215221544;2;115;97;18;1;1
9026;D27;RMDQ23_v1;0.5;0.0624754800677752;4;113;96;17;2;2
9027;D28;RMDQ23_v1;0.2;0.815729808427971;5;112;94;18;4;1
9028;D29;RMDQ23_v1;0.214285714285714;0.254742236818866;42;75;65;10;33;9
9029;D3;RMDQ23_v1;0.5;0.191631215221544;2;115;97;18;1;1
9030;D30;RMDQ23_v1;0.229508196721311;0.0399394320646895;61;56;51;5;47;14
9031;D31;RMDQ23_v1;0.176470588235294;0.864829085571817;17;100;84;16;14;3
9032;D32;RMDQ23_v1;0.216216216216216;0.28303452459432;37;80;69;11;29;8
9033;D33;RMDQ23_v1;0.166666666666667;0.966202918505237;12;105;88;17;10;2
9034;D34;RMDQ23_v1;0.5;0.191631215221544;2;115;97;18;1;1
9035;D35;RMDQ23_v1;1;0.0225562523721356;1;116;98;18;0;1
9036;D36;RMDQ23_v1;0;0.229572755395786;7;110;91;19;7;0
9037;D37;RMDQ23_v1;0.238095238095238;0.299077089450997;21;96;82;14;16;5
9038;D38;RMDQ23_v1;0;0.439748411324023;3;114;95;19;3;0
9039;D39;RMDQ23_v1;0.214285714285714;0.574730143735297;14;103;87;16;11;3
9040;D4;RMDQ23_v1;0.666666666666667;0.0164317176559626;3;114;97;17;1;2
9041;D40;RMDQ23_v1;0;0.314265473296222;5;112;93;19;5;0
9042;D41;RMDQ23_v1;0.142857142857143;0.88507678924591;7;110;92;18;6;1
9043;D42;RMDQ23_v1;0.5;0.191631215221544;2;115;97;18;1;1
9044;D43;RMDQ23_v1;0.5;0.191631215221544;2;115;97;18;1;1
9045;D44;RMDQ23_v1;0.162162162162162;0.99632382851565;37;80;67;13;31;6
9046;D45;RMDQ23_v1;0.0833333333333333;0.433119831393324;12;105;87;18;11;1
9047;D46;RMDQ23_v1;0.189189189189189;0.593023300735864;37;80;68;12;30;7
9048;D47;RMDQ23_v1;0.166666666666667;0.966202918505237;12;105;88;17;10;2
9049;D48;RMDQ23_v1;0.153846153846154;0.893411291142895;26;91;76;15;22;4
9050;D49;RMDQ23_v1;0.153846153846154;0.92937963895314;13;104;87;17;11;2
9051;D5;RMDQ23_v1;0.333333333333333;0.416056255685071;3;114;96;18;2;1
9052;D50;RMDQ23_v1;0;0.658337884368623;1;116;97;19;1;0
9053;D51;RMDQ23_v1;1;0.0225562523721356;1;116;98;18;0;1
9054;D52;RMDQ23_v1;0;0.658337884368623;1;116;97;19;1;0
9055;D53;RMDQ23_v1;0;0.658337884368623;1;116;97;19;1;0
9056;D9;RMDQ23_v1;1;0.0225562523721356;1;116;98;18;0;1
9057;RMDQ1_v1;RMDQ23_v1;0.341176470588235;3,63E+06;85;134;126;8;56;29
9058;RMDQ2_v1;RMDQ23_v1;0.333333333333333;3,53E+07;90;129;122;7;60;30
9059;RMDQ3_v1;RMDQ23_v1;0.417721518987342;1,29E+01;79;141;137;4;46;33
9060;RMDQ4_v1;RMDQ23_v1;0.203703703703704;0.421727933842598;54;166;140;26;43;11
9061;RMDQ5_v1;RMDQ23_v1;0.472222222222222;4,11E-03;72;148;145;3;38;34
9062;RMDQ6_v1;RMDQ23_v1;0.607142857142857;2,64E-10;56;164;161;3;22;34
9063;RMDQ7_v1;RMDQ23_v1;0.82051282051282;3,23E-19;39;181;176;5;7;32
9064;RMDQ8_v1;RMDQ23_v1;0.875;5,18E+06;8;212;182;30;1;7
9065;RMDQ9_v1;RMDQ23_v1;0.941176470588235;3,05E-25;34;186;181;5;2;32
9066;RMDQ10_v1;RMDQ23_v1;0.925;1,92E-31;40;180;180;0;3;37
9067;RMDQ11_v1;RMDQ23_v1;0.80952380952381;4,63E-21;42;178;175;3;8;34
9068;RMDQ12_v1;RMDQ23_v1;0.772727272727273;4,16E-19;44;176;173;3;10;34
9069;RMDQ13_v1;RMDQ23_v1;0.695652173913043;5,61E-13;46;174;169;5;14;32
9070;RMDQ14_v1;RMDQ23_v1;0.673469387755102;7,67E-13;49;171;167;4;16;33
9071;RMDQ15_v1;RMDQ23_v1;0.870967741935484;1,52E-15;31;189;179;10;4;27
9072;RMDQ16_v1;RMDQ23_v1;0.837837837837838;7,25E-19;37;183;177;6;6;31
9073;RMDQ17_v1;RMDQ23_v1;0.673469387755102;7,67E-13;49;171;167;4;16;33
9074;RMDQ18_v1;RMDQ23_v1;0.916666666666667;2,24E-25;36;184;180;4;3;33
9075;RMDQ19_v1;RMDQ23_v1;0.96875;3,38E-25;32;188;182;6;1;31
9076;RMDQ20_v1;RMDQ23_v1;0.894736842105263;1,39E-25;38;182;179;3;4;34
9077;RMDQ21_v1;RMDQ23_v1;0.708333333333333;1,10E-15;48;172;169;3;14;34
9078;RMDQ22_v1;RMDQ23_v1;0.894736842105263;1,39E-25;38;182;179;3;4;34
9079;RMDQ23_v1;RMDQ23_v1;1;9,04E-36;37;183;183;0;0;37
9080;RMDQ24_v1;RMDQ23_v1;0.971428571428571;1,19E-29;35;185;182;3;1;34
9081;DN4 - Queimação;RMDQ23_v1;0.14;0.496792633658893;100;109;90;19;86;14
9082;DN4 - Sensação de frio dolorosa;RMDQ23_v1;0.127659574468085;0.508578174512341;47;161;134;27;41;6
9083;DN4 - Choque elétrico;RMDQ23_v1;0.1;0.160171416672835;60;152;125;27;54;6
9084;DN4 - Formigamento;RMDQ23_v1;0.160714285714286;0.903205654734907;56;156;132;24;47;9
9085;DN4 - Alfinetada e agulhada;RMDQ23_v1;0.241935483870968;0.0259007596214018;62;150;132;18;47;15
9086;DN4 - Adormecimento;RMDQ23_v1;0.23728813559322;0.0483694705066989;59;150;131;19;45;14
9087;DN4 - Coceira;RMDQ23_v1;0.272727272727273;0.271376225839429;11;201;171;30;8;3
9088;DH4 - Hipoestesia ao toque;RMDQ23_v1;0.571428571428571;0.00203122329892033;7;205;176;29;3;4
9089;DN4 - Hipoestesia a picada de agulha;RMDQ23_v1;0.571428571428571;0.00203122329892033;7;205;176;29;3;4
9090;DN4 - Escovação;RMDQ23_v1;0.666666666666667;0.000460768376442171;6;206;177;29;2;4
9091;Fuma;RMDQ24_v1;0.305555555555556;0.0150990196424508;36;147;127;20;25;11
9092;Cirurgia_coluna;RMDQ24_v1;0.176470588235294;0.338013017668139;68;127;111;16;56;12
9093;Aposentado;RMDQ24_v1;0.181818181818182;0.684978356364437;33;150;127;23;27;6
9094;Desempregado;RMDQ24_v1;0.192307692307692;0.650195269338077;26;153;129;24;21;5
9095;Licenca_Medica;RMDQ24_v1;0.210526315789474;0.527469400140656;19;162;137;25;15;4
9096;Aposentado_Invalidez;RMDQ24_v1;0.5;0.00794239239755861;8;171;146;25;4;4
9097;Analg.e9.sicos;RMDQ24_v1;0.205673758865248;0.00807598686623394;141;57;54;3;112;29
9098;OutraDoenca;RMDQ24_v1;0.213333333333333;0.137553628057166;75;114;99;15;59;16
9099;Dor_costas;RMDQ24_v1;0.203252032520325;0.0201725786429304;123;67;62;5;98;25
9100;Dor_pernas;RMDQ24_v1;0.215384615384615;0.128756227165614;65;123;107;16;51;14
9101;Retornar_trabalho;RMDQ24_v1;0.315789473684211;0.0635782280420257;19;168;143;25;13;6
9102;Masc;RMDQ24_v1;0.161073825503356;0.907265516814864;149;71;60;11;125;24
9103;Fem;RMDQ24_v1;0.154929577464789;0.907265516814864;71;149;125;24;60;11
9104;Casado_Amasiado;RMDQ24_v1;0.185185185185185;0.507567320217459;81;101;86;15;66;15
9105;Solteiro;RMDQ24_v1;0.146666666666667;0.580213445585084;75;107;88;19;64;11
9106;Separado_Divorciado;RMDQ24_v1;0;0.230651040788941;7;175;145;30;7;0
9107;X4;RMDQ24_v1;0;0.437804986559031;3;179;149;30;3;0
9108;X5;RMDQ24_v1;0.25;0.642504591980499;4;178;149;29;3;1
